date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200526,ID,2626,38780,,,225,,94,,,1755,A,5/23/2020 19:00,2020-05-23T19:00:00Z,05/23 15:00,79,225,2020-05-26T00:00:00Z,16,0,0,41406,41406,0,41406,0,0,a9d719c4c852cba50c01b8bec95fb0c7f8f55547,0,0,0,0,0,
20200526,IA,17703,117301,,379,,115,,65,,9791,A+,5/26/2020 00:00,2020-05-26T00:00:00Z,05/25 20:00,478,,2020-05-26T00:00:00Z,19,126,2163,135004,135004,2289,135004,19,0,2fa46fd871dfce05df63ab34acf6f786035f1bcb,0,0,0,0,0,
20200526,HI,643,49728,,,84,,,,,592,C,5/25/2020 18:00,2020-05-25T18:00:00Z,05/25 14:00,17,84,2020-05-26T00:00:00Z,15,0,0,50371,50371,0,50371,0,0,c6bfa146b0f7a455451bd0c2c05b6e8bcc8ece95,0,0,0,0,0,
20200526,GU,169,5515,,,,,,,,139,C,5/26/2020 06:30,2020-05-26T06:30:00Z,05/26 02:30,5,,2020-05-26T00:00:00Z,66,3,112,5684,5684,115,5684,0,0,efaf0b5f930220c48ccc25728c18daea20eda3b3,0,0,0,0,0,
20200526,GA,43730,471215,,854,7547,,1703,,,,A,5/26/2020 13:00,2020-05-26T13:00:00Z,05/26 09:00,1871,7547,2020-05-26T00:00:00Z,13,386,1014,514945,514945,1400,514945,41,72,1e4382c38c968d77232f7064dbb71a372570eb97,0,0,0,0,0,
20200526,FL,52255,870969,901,,9740,,,,,,A,5/26/2020 11:01,2020-05-26T11:01:00Z,05/26 07:01,2338,9740,2020-05-26T00:00:00Z,12,509,14480,924125,923224,14989,923224,7,59,8e27d7b8ff7a92a9f92e7baa5459b8eab2218316,0,0,0,0,0,
20200526,DE,9066,45848,,201,,,,,,4802,B,5/25/2020 18:00,2020-05-25T18:00:00Z,05/25 14:00,335,,2020-05-26T00:00:00Z,10,101,917,54914,54914,1018,54914,3,0,4d86fded6a42e576fe4da38ec6a363a31c38b7e9,0,0,0,0,0,
20200526,DC,8334,33721,,353,,113,,76,,1080,A+,5/25/2020 00:00,2020-05-25T00:00:00Z,05/24 20:00,440,,2020-05-26T00:00:00Z,11,109,1143,42055,42055,1252,42055,0,0,39084687fc2806e2a64b8e2d476ff91e4adbe1dc,0,0,0,0,0,
20200526,CT,41303,184059,,694,12538,,,,,7127,B,5/25/2020 20:30,2020-05-25T20:30:00Z,05/25 16:30,3769,12538,2020-05-26T00:00:00Z,09,430,3206,225362,225362,3636,225362,27,0,88d1b05a663fe00df296a0b1f963cada3899b858,0,0,0,0,0,
20200526,CO,24269,131742,,507,4128,,,,,3702,A,5/26/2020 00:00,2020-05-26T00:00:00Z,05/25 20:00,1333,4128,2020-05-26T00:00:00Z,08,95,5608,156011,156011,5703,156011,1,9,3de460f6e02abce752fb32d06edaacfca0e25abf,0,0,0,0,0,
20200526,CA,96733,1599663,,4404,,1392,,,,,B,5/26/2020 00:00,2020-05-26T00:00:00Z,05/25 20:00,3814,,2020-05-26T00:00:00Z,06,2175,50119,1696396,1696396,52294,1696396,19,0,88fb271178bc709c4090452fbeef38f70c6d9c9e,0,0,0,0,0,
20200526,AZ,16783,173948,,818,1988,336,,208,,4297,A+,5/25/2020 00:00,2020-05-25T00:00:00Z,05/24 20:00,807,1988,2020-05-26T00:00:00Z,04,222,2727,190731,190731,2949,190731,1,27,1dff1ccdff0fe2e53bc280add0658fde13c60b4c,0,0,0,0,0,
20200526,AS,0,124,,,,,,,,,C,5/19/2020 00:00,2020-05-19T00:00:00Z,05/18 20:00,0,,2020-05-26T00:00:00Z,60,0,0,124,124,0,124,0,0,03a9a30d6a6c8f999fe4dbad039cc7926f25dfcb,0,0,0,0,0,
20200526,AR,6180,105593,,107,617,,,18,114,4332,A,5/26/2020 15:29,2020-05-26T15:29:00Z,05/26 11:29,119,617,2020-05-26T00:00:00Z,05,151,0,111773,111773,151,111773,2,12,355b20bc04c59c6ae9592426e90062156bc8139c,0,0,0,0,0,
20200526,AL,15396,178363,,,1671,,551,,327,7951,B,5/26/2020 00:00,2020-05-26T00:00:00Z,05/25 20:00,575,1671,2020-05-26T00:00:00Z,01,666,2778,193759,193759,3444,193759,13,42,2f9c648b2477a995521ece5c84a84718ea40c5c1,0,0,0,0,0,
20200526,AK,411,44553,,12,,,,,,362,C,5/26/2020 00:00,2020-05-26T00:00:00Z,05/25 20:00,10,,2020-05-26T00:00:00Z,02,2,490,44964,44964,492,44964,0,0,796398d1704b4ec2a8db3a20470a1c733bafe3bb,0,0,0,0,0,
20200525,WY,838,19551,,10,79,,,,,575,C,5/24/2020 00:00,2020-05-24T00:00:00Z,05/23 20:00,12,79,2020-05-26T00:00:00Z,56,25,330,20389,20389,355,20389,0,1,417475d8a511956710fbcfbbc9e11abeb2c87bdc,0,0,0,0,0,
20200525,WV,1774,84551,,36,,13,,7,,1135,B,5/25/2020 10:00,2020-05-25T10:00:00Z,05/25 06:00,72,,2020-05-26T00:00:00Z,54,15,616,86325,86325,631,86325,0,0,1c1efd8688302075f0b9ffbf02926253915624da,0,0,0,0,0,
20200525,WI,15584,193379,207,606,2339,126,543,,,9207,A+,5/25/2020 00:00,2020-05-25T00:00:00Z,05/24 20:00,514,2339,2020-05-26T00:00:00Z,55,307,7173,209170,208963,7480,208963,4,24,721de8ab24dfcb8bd2ac6a454fae45b0ef44c0e3,0,0,0,0,0,
20200525,WA,19828,306765,,207,3287,,,47,,,B,5/24/2020 02:59,2020-05-24T02:59:00Z,05/23 22:59,1061,3287,2020-05-26T00:00:00Z,53,243,10074,326593,326593,10317,326593,6,31,32afea2519e5ee1ec9f54ac8be7a40440ee3e3db,0,0,0,0,0,
20200525,VT,962,28707,,19,,,,,,843,B,5/25/2020 00:00,2020-05-25T00:00:00Z,05/24 20:00,54,,2020-05-26T00:00:00Z,50,6,1073,29669,29669,1079,29669,0,0,df42d9c6ad6881f3e88db75119f8179bff5de079,0,0,0,0,0,
20200525,VI,69,1343,45,,,,,,,61,C,5/22/2020 07:29,2020-05-22T07:29:00Z,05/22 03:29,6,,2020-05-26T00:00:00Z,78,0,0,1457,1412,0,1412,0,0,357c3c292b3a29481262620e85e2232ffd7d355a,0,0,0,0,0,
20200525,VA,37727,221023,414,1376,6521,349,,182,,5145,A+,5/24/2020 17:00,2020-05-24T17:00:00Z,05/24 13:00,1208,6521,2020-05-26T00:00:00Z,51,1483,13182,259164,258750,14665,258750,37,68,1c9ee6a0683995b768bdcd4b2c634e662f1d980a,0,0,0,0,0,
20200525,UT,8521,187947,,131,692,,215,,88,5218,B,5/25/2020 10:15,2020-05-25T10:15:00Z,05/25 06:15,98,692,2020-05-26T00:00:00Z,49,129,1906,196468,196468,2035,196468,1,4,7a6d2909a6b723d585184eaa531591a806eb8309,0,0,0,0,0,
20200525,TX,55971,749683,,1511,,,,,,35292,B,5/25/2020 04:30,2020-05-25T04:30:00Z,05/25 00:30,1527,,2020-05-26T00:00:00Z,48,623,41486,805654,805654,42109,805654,21,0,13a6ee737966dbfa91fcf4b10d41c4e7e6520f0c,0,0,0,0,0,
20200525,TN,20607,375612,,,1594,,,,,13073,B,5/25/2020 15:00,2020-05-25T15:00:00Z,05/25 11:00,338,1594,2020-05-26T00:00:00Z,47,462,12181,396219,396219,12643,396219,2,11,660d24703e17c09e4a6de29464d7a0982d651217,0,0,0,0,0,
20200525,SD,4586,30697,,99,370,,,,,3415,C,5/24/2020 18:00,2020-05-24T18:00:00Z,05/24 14:00,50,370,2020-05-26T00:00:00Z,46,23,355,35283,35283,378,35283,0,6,1935313b782b17fdc668529a661b793e093e0a37,0,0,0,0,0,
20200525,SC,10178,155842,,407,1534,,,,,6063,A+,5/25/2020 15:30,2020-05-25T15:30:00Z,05/25 11:30,440,1534,2020-05-26T00:00:00Z,45,82,1991,166020,166020,2073,166020,5,0,4a02d00b1d4b9aa2f979f6f4118eb7cf8cfc0ec5,0,0,0,0,0,
20200525,RI,14065,118636,,240,1580,49,,32,,1119,A+,5/24/2020 12:00,2020-05-24T12:00:00Z,05/24 08:00,608,1580,2020-05-26T00:00:00Z,44,0,0,132701,132701,0,132701,0,0,7fa8a247d4a5e95d823466c4425068f52c396e23,0,0,0,0,0,
20200525,PR,3260,,,112,,16,,8,,,B,5/25/2020 06:30,2020-05-25T06:30:00Z,05/25 02:30,129,,2020-05-26T00:00:00Z,72,71,0,3260,3260,71,3260,2,0,4d612a94febe86ecd3176008d8b28ecc07934978,0,0,0,0,0,
20200525,PA,68186,334928,,1628,,,,324,,40911,A,5/25/2020 00:00,2020-05-25T00:00:00Z,05/24 20:00,5139,,2020-05-26T00:00:00Z,42,473,6546,403114,403114,7019,403114,15,0,e131cc22b20db66597fe9c9f370617fb649d5f84,0,0,0,0,0,
20200525,OR,3949,109909,,125,747,35,,23,,1376,A+,5/25/2020 03:01,2020-05-25T03:01:00Z,05/24 23:01,148,747,2020-05-26T00:00:00Z,41,22,1641,113858,113858,1663,113858,0,5,b26074b3f3097b160e44ea434b3431b444179869,0,0,0,0,0,
20200525,OK,6090,154943,,,938,78,,,,4714,A+,5/25/2020 12:30,2020-05-25T12:30:00Z,05/25 08:30,313,938,2020-05-26T00:00:00Z,40,53,0,161033,161033,53,161033,2,0,b3ceab9389b6b6b4f6b99c0de8fbdd7c6fba634a,0,0,0,0,0,
20200525,OH,32477,297857,,872,5511,323,1443,211,,,B,5/25/2020 14:00,2020-05-25T14:00:00Z,05/25 10:00,1987,5511,2020-05-26T00:00:00Z,39,566,5215,330334,330334,5781,330334,18,35,aa473649ff054cb5d0e0565c890574457cd4d48f,0,0,0,0,0,
20200525,NY,362764,1376685,,4348,77525,1366,,1058,,64280,A,5/25/2020 00:00,2020-05-25T00:00:00Z,05/24 20:00,23488,77525,2020-05-26T00:00:00Z,36,1249,38374,1739449,1739449,39623,1739449,97,230,ddc2fec958b3224f511bb46f39cb0bd02800a386,0,0,0,0,0,
20200525,NV,7879,106852,,380,,91,,45,,359,A+,5/25/2020 10:25,2020-05-25T10:25:00Z,05/25 06:25,394,,2020-05-26T00:00:00Z,32,109,4341,114731,114731,4450,114731,2,0,8e359171fd2991ed93186837a56d5f2d3c51a84e,0,0,0,0,0,
20200525,NM,6943,166538,,213,1243,,,,,2464,C,5/24/2020 18:03,2020-05-24T18:03:00Z,05/24 14:03,317,1243,2020-05-26T00:00:00Z,35,148,4214,173481,173481,4362,173481,9,104,67e3294a6c9bf3744803ea05853a751672abb123,0,0,0,0,0,
20200525,NJ,155092,468705,,2755,,719,,540,,25253,A+,5/25/2020 13:00,2020-05-25T13:00:00Z,05/25 09:00,11144,,2020-05-26T00:00:00Z,34,938,19052,623797,623797,19990,623797,11,0,adf6fb534100fa6b01bbb82c4150f22041fd2afd,0,0,0,0,0,
20200525,NH,4149,57237,1714,92,419,,120,,,2204,B,5/24/2020 09:00,2020-05-24T09:00:00Z,05/24 05:00,209,419,2020-05-26T00:00:00Z,33,60,1787,63100,61386,1847,61386,1,0,4e33424c36bd31e92b4c4b75b8c690315857363a,0,0,0,0,0,
20200525,NE,12134,73598,,,,,,,,,D,5/24/2020 19:55,2020-05-24T19:55:00Z,05/24 15:55,150,,2020-05-26T00:00:00Z,31,145,2382,85732,85732,2527,85732,3,0,387ef9f7bffe5c6256bc4e0cca850ed254000074,0,0,0,0,0,
20200525,ND,2457,63893,,41,154,,,,,1551,C,5/24/2020 13:00,2020-05-24T13:00:00Z,05/24 09:00,54,154,2020-05-26T00:00:00Z,38,39,823,66350,66350,862,66350,1,2,fdb51625f55481a971043802a67053e1a1b2e641,0,0,0,0,0,
20200525,NC,23964,320726,,627,,,,,,14954,A,5/25/2020 10:55,2020-05-25T10:55:00Z,05/25 06:55,754,,2020-05-26T00:00:00Z,37,742,7292,344690,344690,8034,344690,10,0,a3703409f31307df60f602ba27b87c2d7e99f616,0,0,0,0,0,
20200525,MT,479,33203,,3,65,,,,,441,C,5/25/2020 00:00,2020-05-25T00:00:00Z,05/24 20:00,16,65,2020-05-26T00:00:00Z,30,0,301,33682,33682,301,33682,0,0,1a7193651793c5d979661e1469374226a93ab70b,0,0,0,0,0,
20200525,MS,13458,130459,,566,2046,152,,94,,9401,A,5/24/2020 19:00,2020-05-24T19:00:00Z,05/24 15:00,635,2046,2020-05-26T00:00:00Z,28,206,5809,143917,143917,6015,143917,10,23,44227daeab09af96ee83375da4f08659a9681ae1,0,0,0,0,0,
20200525,MP,22,4735,,,,,,,,13,D,5/24/2020 00:07,2020-05-24T00:07:00Z,05/23 20:07,2,,2020-05-26T00:00:00Z,69,0,0,4757,4757,0,4757,0,0,ed6b8221e67f01519c735c54b9bb512509ac7233,0,0,0,0,0,
20200525,MO,12167,145218,,729,,,,93,,,B,5/25/2020 15:00,2020-05-25T15:00:00Z,05/25 11:00,685,,2020-05-26T00:00:00Z,29,179,5587,157385,157385,5766,157385,4,0,57f07b517fab87e4339b917845eb7d19aee363d2,0,0,0,0,0,
20200525,MN,21315,182744,,605,2676,248,869,,,14816,A,5/24/2020 17:00,2020-05-24T17:00:00Z,05/24 13:00,890,2676,2020-05-26T00:00:00Z,27,742,5353,204059,204059,6095,204059,12,88,375b48d0e793a9da9f9256598b1e9e1361383233,0,0,0,0,0,
20200525,MI,54881,417979,,953,,449,,319,,33168,A+,5/25/2020 11:00,2020-05-25T11:00:00Z,05/25 07:00,5240,,2020-05-26T00:00:00Z,26,202,21426,472860,472860,21628,472860,12,0,0ddefd4b36ac8e358137995d9bc966529ed3b56d,0,0,0,0,0,
20200525,ME,2074,35450,,59,257,27,,13,,1290,B,5/25/2020 11:30,2020-05-25T11:30:00Z,05/25 07:30,78,257,2020-05-26T00:00:00Z,23,19,0,37524,37524,19,37524,0,5,9a212a49604e14ec1324f62a957a90d92b446b5a,0,0,0,0,0,
20200525,MD,47152,202425,,1279,8092,517,,,,3329,B,5/25/2020 10:00,2020-05-25T10:00:00Z,05/25 06:00,2302,8092,2020-05-26T00:00:00Z,24,839,8376,249577,249577,9215,249577,25,153,6413ee9438dc2f9bc4d8e3fa1a6ba5dafc910d56,0,0,0,0,0,
20200525,MA,93271,447290,,2132,9339,576,,,,,A,5/25/2020 10:00,2020-05-25T10:00:00Z,05/25 06:00,6416,9339,2020-05-26T00:00:00Z,25,596,7592,540561,540561,8188,540561,44,31,1607f36f0ef4d259279e16e74caa23c514c0257f,0,0,0,0,0,
20200525,LA,37809,293089,,847,,,,102,,28700,B,5/25/2020 13:00,2020-05-25T13:00:00Z,05/25 09:00,2690,,2020-05-26T00:00:00Z,22,640,14222,330898,330898,14862,330898,0,0,3a932ba81766415c0ebc8d285238595368753518,0,0,0,0,0,
20200525,KY,8571,161285,,484,2131,89,897,,,3102,A,5/23/2020 00:00,2020-05-23T00:00:00Z,05/22 20:00,391,2131,2020-05-26T00:00:00Z,21,0,0,169856,169856,0,169856,0,0,f458cc2ebd7a319353541f31a0129c9a3bb04f18,0,0,0,0,0,
20200525,KS,9218,72181,,,800,,271,,120,493,A+,5/25/2020 10:00,2020-05-25T10:00:00Z,05/25 06:00,188,800,2020-05-26T00:00:00Z,20,260,4705,81399,81399,4965,81399,3,13,7bb98ab106f9391c2459bdda1a67229dbebe3229,0,0,0,0,0,
20200525,IN,31715,194536,,1102,5285,365,1166,169,,,A+,5/24/2020 23:59,2020-05-24T23:59:00Z,05/24 19:59,1976,5285,2020-05-26T00:00:00Z,18,339,5111,226251,226251,5450,226251,0,0,fefd23b9ede35da9e264e0dbf0226d26300aee56,0,0,0,0,0,
20200525,IL,112017,657547,,3762,,1025,,605,,,A,5/25/2020 00:00,2020-05-25T00:00:00Z,05/24 20:00,4884,,2020-05-26T00:00:00Z,17,1713,19930,769564,769564,21643,769564,28,0,2af41dc786ea089ffb053c81cd355a455944def5,0,0,0,0,0,
20200525,ID,2626,38780,,,225,,94,,,1755,A,5/23/2020 19:00,2020-05-23T19:00:00Z,05/23 15:00,79,225,2020-05-26T00:00:00Z,16,0,0,41406,41406,0,41406,0,0,0e9ae237b140431f6e663bf7dbf3e109d9b629a7,0,0,0,0,0,
20200525,IA,17577,115138,,377,,118,,66,,9377,A+,5/25/2020 00:00,2020-05-25T00:00:00Z,05/24 20:00,459,,2020-05-26T00:00:00Z,19,325,4634,132715,132715,4959,132715,5,0,d346bedc150b576f815a24170c5d501c2e280a1d,0,0,0,0,0,
20200525,HI,643,49728,,,84,,,,,591,C,5/24/2020 18:00,2020-05-24T18:00:00Z,05/24 14:00,17,84,2020-05-26T00:00:00Z,15,0,799,50371,50371,799,50371,0,0,aed6bad591d95bb0a25402d6274934d7c49a9581,0,0,0,0,0,
20200525,GU,166,5403,,,,,,,,138,C,5/25/2020 00:15,2020-05-25T00:15:00Z,05/24 20:15,5,,2020-05-26T00:00:00Z,66,0,0,5569,5569,0,5569,0,0,53346126b7b259c4d4f88db1244622cf007540ea,0,0,0,0,0,
20200525,GA,43344,470201,,892,7475,,1686,,,,A,5/25/2020 13:00,2020-05-25T13:00:00Z,05/25 09:00,1830,7475,2020-05-26T00:00:00Z,13,506,31085,513545,513545,31591,513545,6,36,5042649178f75fbde1e64683a5c793193c8eed28,0,0,0,0,0,
20200525,FL,51746,856489,988,,9681,,,,,,A,5/25/2020 10:04,2020-05-25T10:04:00Z,05/25 06:04,2331,9681,2020-05-26T00:00:00Z,12,879,36121,909223,908235,37000,908235,15,43,09f3211b3e8d8f69c6891e336ea7965553535ac6,0,0,0,0,0,
20200525,DE,8965,44931,,205,,,,,,4693,B,5/24/2020 18:00,2020-05-24T18:00:00Z,05/24 14:00,332,,2020-05-26T00:00:00Z,10,156,1870,53896,53896,2026,53896,6,0,7bda802fb4fe789c7fdca2b25d6d91aa5e699488,0,0,0,0,0,
20200525,DC,8225,32578,,331,,106,,70,,1080,A+,5/24/2020 00:00,2020-05-24T00:00:00Z,05/23 20:00,440,,2020-05-26T00:00:00Z,11,259,-11447,40803,40803,-11188,40803,13,0,83efca5ea007f0fe59b15b76841db5bd0aca7c42,0,0,0,0,0,
20200525,CT,40873,180853,,706,12538,,,,,7127,B,5/24/2020 20:30,2020-05-24T20:30:00Z,05/24 16:30,3742,12538,2020-05-26T00:00:00Z,09,405,7185,221726,221726,7590,221726,49,0,a57ec8375380f58ed0342dc9c54ef1c4163866a8,0,0,0,0,0,
20200525,CO,24174,126134,,560,4119,,,,,3666,A,5/25/2020 00:00,2020-05-25T00:00:00Z,05/24 20:00,1332,4119,2020-05-26T00:00:00Z,08,210,47,150308,150308,257,150308,5,14,e6f151af33687fc56b01468953f82fb697d677ce,0,0,0,0,0,
20200525,CA,94558,1549544,,4306,,1301,,,,,B,5/25/2020 00:00,2020-05-25T00:00:00Z,05/24 20:00,3795,,2020-05-26T00:00:00Z,06,1848,59509,1644102,1644102,61357,1644102,21,0,7a93cbebefe77e4ef7f3d4f59110f993d1a52f4e,0,0,0,0,0,
20200525,AZ,16561,171221,,833,1961,334,,212,,4204,A+,5/25/2020 00:00,2020-05-25T00:00:00Z,05/24 20:00,806,1961,2020-05-26T00:00:00Z,04,222,3919,187782,187782,4141,187782,6,16,739c96e87910647316b77ce368609b345784ac71,0,0,0,0,0,
20200525,AS,0,124,,,,,,,,,C,5/19/2020 00:00,2020-05-19T00:00:00Z,05/18 20:00,0,,2020-05-26T00:00:00Z,60,0,0,124,124,0,124,0,0,cbe6fa5cadc23f75f0904ef0078798c194bacf37,0,0,0,0,0,
20200525,AR,6029,105593,,92,605,,,17,111,4249,A,5/25/2020 00:00,2020-05-25T00:00:00Z,05/24 20:00,117,605,2020-05-26T00:00:00Z,05,107,2934,111622,111622,3041,111622,1,7,bc155b338997acb7606c0ae76e05c218b81f0a72,0,0,0,0,0,
20200525,AL,14730,175585,,,1629,,543,,323,7951,B,5/25/2020 00:00,2020-05-25T00:00:00Z,05/24 20:00,562,1629,2020-05-26T00:00:00Z,01,403,4113,190315,190315,4516,190315,11,17,7fe5a8074efff6b4aa9aa64f84c00f705b5e5aaa,0,0,0,0,0,
20200525,AK,409,44063,,10,,,,,,361,C,5/25/2020 00:00,2020-05-25T00:00:00Z,05/24 20:00,10,,2020-05-26T00:00:00Z,02,1,964,44472,44472,965,44472,0,0,be3102f57393ea1be6c1d3eb3c1a0b37fbe176ff,0,0,0,0,0,
20200524,WY,813,19221,,10,78,,,,,556,C,5/23/2020 00:00,2020-05-23T00:00:00Z,05/22 20:00,12,78,2020-05-26T00:00:00Z,56,0,0,20034,20034,0,20034,0,1,a6ab2dacb0795f82311af25b06095b50c17f82d9,0,0,0,0,0,
20200524,WV,1759,83935,,23,,8,,4,,1121,B,5/24/2020 10:00,2020-05-24T10:00:00Z,05/24 06:00,72,,2020-05-26T00:00:00Z,54,42,1908,85694,85694,1950,85694,0,0,6c934404a0f63e38c0c8b54ad60d4bb0fdcdf02d,0,0,0,0,0,
20200524,WI,15277,186206,223,611,2315,128,541,,,8999,A+,5/24/2020 00:00,2020-05-24T00:00:00Z,05/23 20:00,510,2315,2020-05-26T00:00:00Z,55,400,6877,201706,201483,7277,201483,3,23,e201c533e2780cb6b2c7e370d833d537174dc0df,0,0,0,0,0,
20200524,WA,19585,296691,,313,3256,,,74,,,B,5/23/2020 02:59,2020-05-23T02:59:00Z,05/22 22:59,1055,3256,2020-05-26T00:00:00Z,53,320,7598,316276,316276,7918,316276,5,26,5ba4841e41a9bd8daa0731401c8a7d055165cac6,0,0,0,0,0,
20200524,VT,956,27634,,25,,,,,,839,B,5/24/2020 00:00,2020-05-24T00:00:00Z,05/23 20:00,54,,2020-05-26T00:00:00Z,50,2,1164,28590,28590,1166,28590,0,0,38c7a5ed6a6a8ed366fb93373cf9cd5dfe00bcae,0,0,0,0,0,
20200524,VI,69,1343,45,,,,,,,61,C,5/22/2020 07:29,2020-05-22T07:29:00Z,05/22 03:29,6,,2020-05-26T00:00:00Z,78,0,0,1457,1412,0,1412,0,0,644b000a72598945884af92eab1d90266e38daa2,0,0,0,0,0,
20200524,VA,36244,207841,411,1351,6453,354,,192,,5102,A+,5/23/2020 17:00,2020-05-23T17:00:00Z,05/23 13:00,1171,6453,2020-05-26T00:00:00Z,51,495,11120,244496,244085,11615,244085,12,22,69cf8fb7c9a4890d9006e27023d0ac7379a739a4,0,0,0,0,0,
20200524,UT,8392,186041,,128,688,,215,,88,5081,B,5/24/2020 10:39,2020-05-24T10:39:00Z,05/24 06:39,97,688,2020-05-26T00:00:00Z,49,132,3522,194433,194433,3654,194433,0,-365,413aedf9ba8d71b451c15e619aa1b2ebd7c0b805,0,0,0,0,0,
20200524,TX,55348,708197,,1572,,,,,,33385,B,5/23/2020 04:45,2020-05-23T04:45:00Z,05/23 00:45,1506,,2020-05-26T00:00:00Z,48,839,0,763545,763545,839,763545,0,0,3517021061a937f2a9730a03d1e68df581debc55,0,0,0,0,0,
20200524,TN,20145,363431,,,1583,,,,,12837,B,5/24/2020 15:00,2020-05-24T15:00:00Z,05/24 11:00,336,1583,2020-05-26T00:00:00Z,47,356,9462,383576,383576,9818,383576,7,10,60fd868e2750b18d7316c99b84c712a6ac6ed3c4,0,0,0,0,0,
20200524,SD,4563,30342,,85,364,,,,,3371,C,5/23/2020 18:00,2020-05-23T18:00:00Z,05/23 14:00,50,364,2020-05-26T00:00:00Z,46,95,1282,34905,34905,1377,34905,0,6,be799f49718456317acc10b2a82f5e0cdd6610a3,0,0,0,0,0,
20200524,SC,10096,153851,,461,1534,,,,,5743,A+,5/24/2020 15:33,2020-05-24T15:33:00Z,05/24 11:33,435,1534,2020-05-26T00:00:00Z,45,201,4836,163947,163947,5037,163947,10,0,5ada836aac9f16217a2fd3c1e68e872aa060c46a,0,0,0,0,0,
20200524,RI,14065,118636,,240,1580,49,,32,,1119,A+,5/24/2020 12:00,2020-05-24T12:00:00Z,05/24 08:00,608,1580,2020-05-26T00:00:00Z,44,113,2456,132701,132701,2569,132701,11,23,8c0dbdd9bffc485b513d95b4e281f4610889d57a,0,0,0,0,0,
20200524,PR,3189,,,106,,13,,7,,,B,5/24/2020 06:30,2020-05-24T06:30:00Z,05/24 02:30,127,,2020-05-26T00:00:00Z,72,89,0,3189,3189,89,3189,0,0,90c1c1b6e5f34beb365f432324d5e9bcbe4e815c,0,0,0,0,0,
20200524,PA,67713,328382,,1533,,,,336,,40627,A,5/24/2020 12:00,2020-05-24T12:00:00Z,05/24 08:00,5124,,2020-05-26T00:00:00Z,42,730,6913,396095,396095,7643,396095,28,0,83d61c86a75d12f534bc30abb0b9cde6b7324c50,0,0,0,0,0,
20200524,OR,3927,108268,,117,742,35,,18,,1376,A+,5/24/2020 03:01,2020-05-24T03:01:00Z,05/23 23:01,148,742,2020-05-26T00:00:00Z,41,39,1949,112195,112195,1988,112195,1,2,2deaae92de8ff1c97e521d2165a8c722ee3bd905,0,0,0,0,0,
20200524,OK,6037,154943,,174,938,78,,,,4688,A+,5/23/2020 00:00,2020-05-23T00:00:00Z,05/22 20:00,311,938,2020-05-26T00:00:00Z,40,77,0,160980,160980,77,160980,0,12,699925a95dcc370bc9fedbfc47a00551341f0a7d,0,0,0,0,0,
20200524,OH,31911,292642,,864,5476,317,1438,205,,,B,5/23/2020 14:00,2020-05-23T14:00:00Z,05/23 10:00,1969,5476,2020-05-26T00:00:00Z,39,503,7556,324553,324553,8059,324553,13,39,90f4bbdc06c5767a15370b80b95cc49d8cf093b7,0,0,0,0,0,
20200524,NY,361515,1338311,,4393,77295,1406,,1067,,64080,A,5/24/2020 00:00,2020-05-24T00:00:00Z,05/23 20:00,23391,77295,2020-05-26T00:00:00Z,36,1589,46176,1699826,1699826,47765,1699826,109,261,2384303beee6218ebb23caffe917f5aa61fd00d3,0,0,0,0,0,
20200524,NV,7770,102511,,373,,92,,51,,359,A+,5/24/2020 10:00,2020-05-24T10:00:00Z,05/24 06:00,392,,2020-05-26T00:00:00Z,32,74,3160,110281,110281,3234,110281,4,0,66706290851e38ba581b6cc5c60082d718e1655a,0,0,0,0,0,
20200524,NM,6795,162324,,208,1139,,,,,2357,C,5/23/2020 20:01,2020-05-23T20:01:00Z,05/23 16:01,308,1139,2020-05-26T00:00:00Z,35,170,10566,169119,169119,10736,169119,6,0,f601dc8f23d3dd50ae1f3de5a03899b3b4db58a8,0,0,0,0,0,
20200524,NJ,154154,449653,,2857,,760,,639,,25040,A+,5/24/2020 13:00,2020-05-24T13:00:00Z,05/24 09:00,11133,,2020-05-26T00:00:00Z,34,1050,24022,603807,603807,25072,603807,52,0,1772a35e094963f0636ec1bdd5cf8f4f32e57510,0,0,0,0,0,
20200524,NH,4089,55450,1844,93,419,,120,,,2197,B,5/23/2020 09:00,2020-05-23T09:00:00Z,05/23 05:00,208,419,2020-05-26T00:00:00Z,33,0,0,61383,59539,0,59539,0,0,9825b29daab32f1549ed09acf9f80426ff1ad418,0,0,0,0,0,
20200524,NE,11989,71216,,,,,,,,,D,5/23/2020 16:15,2020-05-23T16:15:00Z,05/23 12:15,147,,2020-05-26T00:00:00Z,31,327,2896,83205,83205,3223,83205,0,0,994bcb405b321560c4ad0afdce45e76d336a769d,0,0,0,0,0,
20200524,ND,2418,63070,,40,152,,,,,1496,C,5/24/2020 13:00,2020-05-24T13:00:00Z,05/24 09:00,53,152,2020-05-26T00:00:00Z,38,53,1287,65488,65488,1340,65488,1,2,cfafffcf24d9a60a186a05ab567e827c65e9150d,0,0,0,0,0,
